ccode,leader,entry,exit,exitcode,prevtimesinoffice,posttenurefate,gender,yrborn,yrdied,numentry,numexit,yrbegin,yrend,country,region,end_gdppc,begin_gdppc,begin_pop,begin_GDP,age,Region_GDP,Region_begin_gdppc,World_GDP,World_begin_gdppc,Region_end_gdppc,World_end_gdppc,tenure,growth_rate,growth_rate_region,growth_rate_world,fties_range
42,Molina Urena,Irregular,Irregular,"Removed by Military, without Foreign Support",0,Exile,1,1921,2000,1,3.0,1965,1966,Dominican Republic,Latin America,2206.0,2007.0,3805.881,7638403.166999999,44,1314086558.9229999,5296.2348069556465,18075505373.698357,5045.491310664872,5425.831715459312,5207.902128171038,0.0054757015742642025,0.09915296462381673,0.024469630450195234,0.03218929684070049,1.0
42,Bartolome Benoit,Irregular,Regular,Regular,0,OK,1,1921,-777,1,1.0,1965,1966,Dominican Republic,Latin America,2206.0,2007.0,3805.881,7638403.166999999,44,1314086558.9229999,5296.2348069556465,18075505373.698357,5045.491310664872,5425.831715459312,5207.902128171038,0.02737850787132101,0.09915296462381673,0.024469630450195234,0.03218929684070049,1.0
42,Berreras,Irregular,Regular,Regular,0,OK,1,1920,-999,1,1.0,1965,1966,Dominican Republic,Latin America,2206.0,2007.0,3805.881,7638403.166999999,45,1314086558.9229999,5296.2348069556465,18075505373.698357,5045.491310664872,5425.831715459312,5207.902128171038,0.31485284052019163,0.09915296462381673,0.024469630450195234,0.03218929684070049,1.0
42,Godoy,Regular,Regular,Regular,0,OK,1,1921,1970,0,1.0,1965,1966,Dominican Republic,Latin America,2206.0,2007.0,3805.881,7638403.166999999,44,1314086558.9229999,5296.2348069556465,18075505373.698357,5045.491310664872,5425.831715459312,5207.902128171038,0.8240930869267625,0.09915296462381673,0.024469630450195234,0.03218929684070049,1.0
42,Balaguer,Regular,Regular,Regular,1,OK,1,1907,2002,0,1.0,1966,1978,Dominican Republic,Latin America,3583.0,2206.0,3926.395,8661627.37,59,1383196801.941,5425.831715459312,19030818060.72169,5207.902128171038,7990.9265874483435,7029.582900530205,12.0,0.04801590069042471,0.03636585144924627,0.02690705138705944,1.0
42,Guzman Fernandez,Regular,Suicide,Regular,0,Missing: Natural Death within Six Months of Losing Office,1,1911,1982,0,2.2,1978,1982,Dominican Republic,Latin America,3826.0,3583.0,5431.308,19460376.564,67,2740771000.139,7990.9265874483435,32088474953.570343,7029.582900530205,8220.20373375015,7429.174589730749,4.008213552361396,0.01356405246999719,0.005738437058399226,0.011368859144413967,1.0
42,Majluta Azar,Regular,Regular,Regular,0,OK,1,1934,1996,0,1.0,1982,1983,Dominican Republic,Latin America,3905.0,3826.0,5969.0,22837394.0,48,3079731264.3409996,8220.20373375015,36196627164.43434,7429.174589730749,7852.5085633291865,7498.205719131507,0.11772758384668036,0.02064819654992167,-0.04473066390207536,0.009291897581217068,1.0
42,Blanco,Regular,Regular,Regular,0,OK,1,1926,2010,0,1.0,1982,1986,Dominican Republic,Latin America,3682.0,3826.0,5969.0,22837394.0,56,3079731264.3409996,8220.20373375015,36196627164.43434,7429.174589730749,8204.632804133476,7957.067780454699,4.0,-0.007527443805541045,-0.0003788453454685703,0.014211355093300649,1.0
42,Balaguer,Regular,Regular,Regular,2,OK,1,1907,2002,0,1.0,1986,1996,Dominican Republic,Latin America,5198.566649164177,3682.0,6517.0,23995594.0,79,3340983614.9059997,8204.632804133476,41482688664.595215,7957.067780454699,9296.422991648269,8905.807630261786,10.001368925393566,0.03744424100449797,0.012097269406186212,0.010839304079707256,1.0
42,Fernandez Reyna,Regular,Regular,Regular,0,OK,1,1953,-777,0,1.0,1996,2000,Dominican Republic,Latin America,6788.0838992463005,5198.566649164177,7805.77,40578815.593046255,43,4492940575.211721,9296.422991648269,53971480867.83615,8905.807630261786,10132.749563786065,9850.775021813979,4.0,0.0611521350923792,0.017992438013828237,0.021221374428551744,1.0
42,Hipolito Mejia,Regular,Regular,Regular,0,OK,1,1941,-777,0,1.0,2000,2004,Dominican Republic,Latin America,7441.447629239874,6788.0838992463005,8300.57,56344965.571566865,59,5194943343.847668,10132.749563786065,62796055415.77486,9850.775021813979,10854.036883575305,11070.251752628657,3.997262149212868,0.024062892404221714,0.017795942632567507,0.030948750938738723,1.0
42,Fernandez Reyna,Regular,Regular,Regular,1,OK,1,1953,-777,0,1.0,2004,2012,Dominican Republic,Latin America,11854.365826170415,7441.447629239874,8801.44,65495454.821897,51,5863197758.565579,10854.036883575305,74015814861.56413,11070.251752628657,14166.420161790114,14021.731350889151,8.0,0.06589097559146283,0.03390835966526394,0.029623732586445337,1.0
42,Medina,Regular,Still in Office,Still in Office,0,Leader Still in Office,1,1951,-777,0,-888.0,2012,2015,Dominican Republic,Latin America,13765.118895315249,11854.365826170415,9742.24,115488076.92635046,61,8384594258.468367,14166.420161790114,102883604981.64182,14021.731350889151,14328.67732126639,14903.079242620459,3.373032169746749,0.04029640001758972,0.0028634114621617357,0.015713963377201268,1.0
51,Bustamante,Regular,Regular,Regular,0,OK,1,1884,1977,0,1.0,1962,1967,Jamaica,Latin America,5066.0,4339.0,1665.128,7224990.392,78,1127021110.899,4937.603057494931,15291081770.15114,4529.241449361327,5515.1322498003055,5310.209424044802,4.547570157426421,0.03351002535146348,0.02339309926620068,0.03448559691131505,1.0
51,Sangster,Regular,Natural Death,Regular,0,Missing: Natural Death within Six Months of Losing Office,1,1911,1967,0,2.0,1967,1968,Jamaica,Latin America,5235.0,5066.0,1861.096,9428312.336,56,1443948083.726,5515.1322498003055,19784467002.851566,5310.209424044802,5702.043911067445,5493.04100497063,0.13141683778234087,0.033359652585866595,0.0338906943299333,0.034430201584509934,1.0
51,Shearer,Regular,Regular,Regular,0,OK,1,1923,2004,0,1.0,1967,1972,Jamaica,Latin America,6150.0,5066.0,1861.096,9428312.336,44,1443948083.726,5515.1322498003055,19784467002.851566,5310.209424044802,6684.080498575246,6171.413939926481,4.892539356605065,0.04279510461902882,0.04239057907694836,0.03243580232380729,1.0
51,Manley,Regular,Regular,Regular,0,OK,1,1924,1997,0,1.0,1972,1980,Jamaica,Latin America,4975.0,6150.0,1997.616,12285338.4,48,1991838516.389,6684.080498575246,25373866516.69958,6171.413939926481,8611.506987434303,7436.343036764115,8.668035592060233,-0.02122854561878952,0.03204008371948344,0.022773983206201522,1.0
51,Seaga,Regular,Regular,Regular,0,OK,1,1930,-777,0,1.0,1980,1989,Jamaica,Latin America,5748.0,4975.0,2228.803,11088294.924999999,50,3087260751.627,8611.506987434303,35105310712.72682,7436.343036764115,8158.614751424036,8400.371070406607,8.276522929500342,0.017264098269123403,-0.005843502145457702,0.014404153416635158,1.0
51,Manley,Regular,Retired Due to Ill Health,Regular,1,OK,1,1924,1997,0,2.1,1989,1992,Jamaica,Latin America,6292.028858163386,5748.0,2337.517,13436047.715999998,65,3526756992.264,8158.614751424036,46016341267.83971,8400.371070406607,8437.719711255746,8321.095937510705,3.132101300479124,0.023661658757976045,0.008552461671970546,-0.0023592747341595888,1.0
51,Patterson,Regular,Regular,Regular,0,OK,1,1935,-777,0,1.0,1992,2006,Jamaica,Latin America,7286.966682587152,6292.028858163386,2413.42,15185308.286868678,57,3858778563.7832885,8437.719711255746,47778114919.29238,8321.095937510705,11859.445498572693,12072.685129081427,13.998631074606434,0.011294765021084872,0.02896623651557384,0.03220376961798743,1.0
51,Simpson-Miller,Regular,Regular,Regular,0,OK,0,1945,-777,0,1.0,2006,2007,Jamaica,Latin America,7402.178408572077,7286.966682587152,2709.94,19747242.491810225,61,6563879628.943458,11859.445498572693,82618841699.03532,12072.685129081427,12483.540741670848,12623.272434160759,1.4510609171800137,0.007905328170378145,0.026312159500765264,0.022803017687964222,1.0
51,Golding,Regular,Regular,Regular,0,OK,1,1947,-777,0,1.0,2007,2011,Jamaica,Latin America,7141.0,7402.178408572077,2708.17,20046357.500742644,60,6992107294.041285,12483.540741670848,87408786989.82104,12623.272434160759,13924.795340124329,13723.378371049303,4.114989733059549,-0.007056798530271036,0.02309047774630928,0.017429805822957077,1.0
51,Holness,Regular,Regular,Regular,0,OK,1,1972,-777,0,1.0,2011,2012,Jamaica,Latin America,7119.505553796556,7141.0,2691.54,19220287.14,39,8156972484.557,13924.795340124329,99528621997.01219,13723.378371049303,14166.420161790114,14021.731350889151,0.2026009582477755,-0.0030100050698003145,0.01735212732136482,0.021740490699378334,1.0
51,Simpson-Miller,Regular,Still in Office,Still in Office,1,Leader Still in Office,0,1945,-777,0,-888.0,2012,2015,Jamaica,Latin America,7268.231183366261,7119.505553796556,2686.14,19123988.64827508,67,8384594258.468367,14166.420161790114,102883604981.64182,14021.731350889151,14328.67732126639,14903.079242620459,3.9863107460643397,0.005222470452684536,0.0028634114621617357,0.015713963377201268,1.0
70,de la Barra,Regular,Regular,Regular,0,Exile,1,1863,1939,0,1.0,1911,1912,Mexico,Latin America,2131.0,2150.0,14990.0,32228500.0,48,147401920.0,1937.8415828567672,3482522324.7243567,2625.350603411657,1991.1177239095566,2375.6966638844156,0.4490075290896646,-0.008837209302325566,0.027492516170619874,-0.09509356167622529,1.0
70,Madero,Regular,Irregular,Unknown,0,Death,1,1873,1913,0,3.0,1911,1913,Mexico,Latin America,2004.0,2150.0,14990.0,32228500.0,38,147401920.0,1937.8415828567672,3482522324.7243567,2625.350603411657,1978.6060906858067,2587.435191482245,1.2895277207392197,-0.033953488372093,0.010518018652728167,-0.007221018762244735,1.0
70,Huerta,Irregular,Irregular,Unknown,0,Exile,1,1845,1916,1,3.0,1913,1914,Mexico,Latin America,2007.0,2004.0,14970.0,29999880.0,68,155476888.0,1978.6060906858067,4396657850.163141,2587.435191482245,1843.9225222518496,2266.575600587841,1.3990417522245038,0.0007485029940119681,-0.03403496255974686,-0.06200340629799417,1.0
70,Carranza,Irregular,Irregular,"Removed by Rebels, without Foreign Support",0,Death,1,1859,1920,1,3.0,1915,1920,Mexico,Latin America,2552.0,1978.0,14950.0,29571100.0,56,148598033.0,1831.7394729056753,3112087731.959568,2264.2883568216807,2188.4962003908167,2162.6735739195483,4.547570157426421,0.05803842264914057,0.03895278043216712,-0.008975427762634113,1.0
70,"de la Huerta, A",Regular,Regular,Regular,0,OK,1,1881,1955,0,1.0,1920,1921,Mexico,Latin America,2542.0,2552.0,14900.0,38024800.0,39,191513114.0,2188.4962003908167,3564985722.0261664,2162.6735739195483,2168.3854627285514,2111.637150659708,0.5229295003422314,-0.003918495297805635,-0.009189295214985571,-0.02359876399069505,1.0
70,Obregon,Irregular,Regular,Regular,0,OK,1,1890,1928,1,1.0,1920,1924,Mexico,Latin America,2523.0,2552.0,14900.0,38024800.0,30,191513114.0,2188.4962003908167,3564985722.0261664,2162.6735739195483,2421.8374355492374,2436.5013101713485,4.0,-0.002272727272727271,0.021324344553739792,0.025323075988349465,1.0
70,Calles,Regular,Regular,Regular,0,Exile,1,1877,1945,0,1.0,1924,1928,Mexico,Latin America,2565.0,2523.0,15609.0,39381507.0,47,228277553.0,2421.8374355492374,4177978439.109769,2436.5013101713485,2676.1773760990227,2721.641532045162,4.0,0.0033293697978596716,0.021003882161240515,0.023405710531201062,1.0
70,Portes Gil,Regular,Regular,Regular,0,OK,1,1890,1978,0,1.0,1928,1930,Mexico,Latin America,2233.0,2565.0,16613.0,42612345.0,38,272421476.0,2676.1773760990227,4861352558.274555,2721.641532045162,2527.451027536657,2998.6797490676922,1.1800136892539357,-0.06471734892787523,-0.027787087263094534,0.050895427219313394,1.0
70,Ortiz Rubio,Regular,Regular,Regular,0,Exile,1,1877,1963,0,1.0,1930,1932,Mexico,Latin America,1890.0,2233.0,17175.0,38351775.0,53,267002454.0,2527.451027536657,5458058939.984556,2998.6797490676922,2173.0177467797444,2700.329438921955,2.5790554414784395,-0.05120167189132707,-0.046744496978095205,-0.0331646296717187,1.0
70,Rodriguez,Regular,Regular,Regular,0,OK,1,1889,1967,0,1.0,1932,1934,Mexico,Latin America,2176.0,1890.0,17790.0,33623100.0,43,238034537.0,2173.0177467797444,5018502854.988797,2700.329438921955,2435.4267081456937,2789.597766223327,2.239561943874059,0.05044091710758377,0.04025261823943849,0.011019436618199041,1.0
70,Cardenas,Regular,Regular,Regular,0,OK,1,1895,1970,0,1.0,1934,1940,Mexico,Latin America,2560.0,2176.0,18445.0,40136320.0,39,276350304.0,2435.4267081456937,5285216561.450975,2789.597766223327,2834.3575242660845,2992.573693872765,6.0013689253935665,0.02521008403361345,0.02340046464876739,0.010394531227358117,1.0
70,Avila Camacho,Regular,Regular,Regular,0,OK,1,1897,1955,0,1.0,1940,1946,Mexico,Latin America,3124.0,2560.0,20393.0,52206080.0,43,358293969.0,2834.3575242660845,6033654014.749514,2992.573693872765,3295.1830078936437,2794.5343904991228,5.9986310746064335,0.03671874999999999,0.027097586177363835,-0.011029486301324498,1.0
70,Aleman Valdes,Regular,Regular,Regular,0,Exile,1,1903,1983,0,1.0,1946,1952,Mexico,Latin America,3706.0,3124.0,24413.0,76266212.0,43,475890330.0,3295.1830078936437,5764995899.017727,2794.5343904991228,3807.482269934404,3483.109758706662,6.0013689253935665,0.02661423083958295,0.022209876868037055,0.035200107065551274,1.0
70,Ruiz Cortines,Regular,Regular,Regular,0,OK,1,1890,1973,0,1.0,1952,1958,Mexico,Latin America,4501.0,3706.0,30144.317,111714838.802,62,659388635.711,3807.482269934404,9831337731.891596,3483.109758706662,4495.390002679203,4030.369826446159,5.9986310746064335,0.035752833243389105,0.030112100506977546,0.02618637298520965,1.0
70,Lopez Mateos,Regular,Regular,Regular,0,OK,1,1910,1969,0,1.0,1958,1964,Mexico,Latin America,5555.0,4501.0,36141.955,162674939.455,48,917164941.4790001,4495.390002679203,12754499113.886679,4030.369826446159,5175.591075780825,4887.10241035969,6.0013689253935665,0.0334528834862094,0.021615829063495542,0.03036703191042497,1.0
70,Diaz Ordaz,Regular,Regular,Regular,0,OK,1,1911,1979,0,1.0,1964,1970,Mexico,Latin America,6873.0,5555.0,43774.575,243167764.12499997,53,1249245419.046,5175.591075780825,17168846684.352207,4887.10241035969,6193.177484671918,5889.035826734977,5.9986310746064335,0.03954395439543956,0.032768766375074455,0.034169307026435725,1.0
70,Echeverria Alvarez,Regular,Regular,Regular,0,OK,1,1922,-777,0,1.0,1970,1976,Mexico,Latin America,8131.0,6873.0,52775.158,362723660.934,48,1754182512.501,6193.177484671918,23271103735.64346,5889.035826734977,7646.535270197684,6689.336127482984,6.0013689253935665,0.026147866392301124,0.03352439701643622,0.019413808602342795,1.0
70,Lopez Portillo,Regular,Regular,Regular,0,OK,1,1920,2004,0,1.0,1976,1982,Mexico,Latin America,10240.0,8131.0,62219.964,505910527.284,56,2505485432.207,7646.535270197684,29537559377.26344,6689.336127482984,8220.20373375015,7429.174589730749,5.9986310746064335,0.04322961505349895,0.01250388669031873,0.018433280676093695,1.0
70,de La Madrid,Regular,Regular,Regular,0,OK,1,1934,2012,0,1.0,1982,1988,Mexico,Latin America,9193.0,10240.0,71640.904,733602856.9599999,48,3079731264.3409996,8220.20373375015,36196627164.43434,7429.174589730749,8217.23579169442,8288.69519628631,6.0013689253935665,-0.014606584821428579,-5.157922309227482e-05,0.016527900454660856,1.0
70,Salinas,Regular,Regular,Regular,0,Exile,1,1948,-777,0,1.0,1988,1994,Mexico,Latin America,10721.008231258847,9193.0,81781.816,751820234.488,40,3484355322.693,8217.23579169442,44671815935.24714,8288.69519628631,9027.022723889815,8484.730850610164,5.9958932238193015,0.027702386440024058,0.016424560779386182,0.003941827788360978,1.0
70,Zedillo,Regular,Regular,Regular,0,OK,1,1951,-777,0,1.0,1994,2000,Mexico,Latin America,12613.396051909382,10721.008231258847,90755.64,972991963.4731647,43,4224740380.411421,9027.022723889815,50046959415.1475,8484.730850610164,10132.749563786065,9850.775021813979,5.9986310746064335,0.029418685566235097,0.020415126037254927,0.02683338252474991,1.0
70,Vicente Fox Quesada,Regular,Regular,Regular,0,OK,1,1942,-777,0,1.0,2000,2006,Mexico,Latin America,14287.558268468327,12613.396051909382,98402.89,1241194624.2224731,58,5194943343.847668,10132.749563786065,62796055415.77486,9850.775021813979,11859.445498572693,12072.685129081427,5.9958932238193015,0.0221214837736677,0.02840124035299285,0.03759281380309595,1.0
70,Calderon,Regular,Regular,Regular,0,OK,1,1962,-777,0,1.0,2006,2012,Mexico,Latin America,15547.994521281404,14287.558268468327,105737.62,1510732406.9191618,44,6563879628.943458,11859.445498572693,82618841699.03532,12072.685129081427,14166.420161790114,14021.731350889151,6.0013689253935665,0.012602735782210241,0.027789478780498138,0.023063235027413143,1.0
70,Enrique Pena Nieto,Regular,Still in Office,Still in Office,0,Leader Still in Office,1,1966,-777,0,-888.0,2012,2015,Mexico,Latin America,16235.004341326458,15547.994521281404,114162.63,1774999945.7750762,46,8384594258.468367,14166.420161790114,102883604981.64182,14021.731350889151,14328.67732126639,14903.079242620459,3.080082135523614,0.011046598632137195,0.0028634114621617357,0.015713963377201268,1.0
93,Diego Chamorro,Regular,Natural Death,Regular,0,Missing: Natural Death within Six Months of Losing Office,1,1861,1923,0,2.0,1921,1923,Nicaragua,Latin America,2010.0,2083.0,640.0,1333120.0,60,192715258.0,2168.3854627285514,3494210458.682645,2111.637150659708,2371.9692663975675,2298.8897337300978,2.7761806981519506,-0.01168186909905585,0.031295758552208675,0.02955883195682067,1.0
93,Martinez Bartol,Regular,Regular,Regular,0,Exile,1,1860,1936,0,1.0,1923,1924,Nicaragua,Latin America,2098.0,2010.0,650.0,1306500.0,63,219186564.0,2371.9692663975675,3902172216.269208,2298.8897337300978,2421.8374355492374,2436.5013101713485,1.1553730321697468,0.02189054726368156,0.01051197624229916,0.02993000804304935,1.0
93,Solorzano,Regular,Irregular,"Removed by Military, without Foreign Support",0,Exile,1,1860,1936,0,3.0,1925,1926,Nicaragua,Latin America,1983.0,2316.0,660.0,1528560.0,65,235026569.0,2445.6204305886517,4389125672.035584,2533.307902110328,2490.711290964575,2617.2258672182684,1.0349075975359343,-0.07189119170984454,0.009218695553068645,0.01656292254053171,1.0
93,Chamorro Vargas,Irregular,Regular,Regular,1,Exile,1,1871,1966,1,1.0,1926,1927,Nicaragua,Latin America,1992.0,1983.0,670.0,1328610.0,55,244042383.0,2490.711290964575,4582082014.773711,2617.2258672182684,2533.282552305027,2656.9465908915454,0.783025325119781,0.004538577912254205,0.01709200961784929,0.015176651037571487,1.0
93,Adolfo Diaz,Regular,Regular,Regular,1,Exile,1,1875,1964,0,1.0,1926,1929,Nicaragua,Latin America,2778.0,1983.0,670.0,1328610.0,51,244042383.0,2490.711290964575,4582082014.773711,2617.2258672182684,2707.021346137159,3135.8194675953637,2.1738535249828885,0.13363590519415025,0.02894889985272897,0.06604876393139188,1.0
